threshold,precision,recall
0.0600208456101497,0.9633204633204633,0.4022571543732366
0.05990593856802906,0.9633911368015414,0.4030632809351068
0.059201115844349304,0.9634615384615385,0.40386940749697703
0.058963010270863536,0.963531669865643,0.40467553405884726
0.05878861454227174,0.9636015325670498,0.40548166062071744
0.058187141718842185,0.9636711281070746,0.4062877871825877
0.058040045613303816,0.9637404580152672,0.40709391374445786
0.05793553921210974,0.9638095238095238,0.4079000403063281
0.05740838553266349,0.9638783269961977,0.40870616686819833
0.057175010916779276,0.9639468690702088,0.4095122934300685
0.056808647318754825,0.9640151515151515,0.41031841999193874
0.056244859074614593,0.9640831758034026,0.4111245465538089
0.056159002871211776,0.9641509433962264,0.41193067311567916
0.056114752860369065,0.9642184557438794,0.4127367996775494
0.05608959679341696,0.9642857142857143,0.4135429262394196
0.05600704234639313,0.9643527204502814,0.4143490528012898
0.05578382910303281,0.9644194756554307,0.41515517936316004
0.055647915141625565,0.9644859813084112,0.4159613059250302
0.055284244904538676,0.9645522388059702,0.41676743248690046
0.05495160910669174,0.9646182495344506,0.41757355904877064
0.05399425752217529,0.9646840148698885,0.4183796856106409
0.05385905032700126,0.9647495361781077,0.4191858121725111
0.05377941732820469,0.9648148148148148,0.4199919387343813
0.05323284100225299,0.9648798521256932,0.4207980652962515
0.05318173092282461,0.9649446494464945,0.4216041918581217
0.052880201466855244,0.9650092081031307,0.42241031841999194
0.052397830969200185,0.9650735294117647,0.42321644498186217
0.051511951761053575,0.9651376146788991,0.42402257154373235
0.051367464639685605,0.9652014652014652,0.4248286981056026
0.05102326631605857,0.9652650822669104,0.42563482466747277
0.05079904664620314,0.9653284671532847,0.426440951229343
0.05069242024899865,0.9653916211293261,0.42724707779121324
0.05050636437639645,0.9654545454545455,0.4280532043530834
0.04987631992653474,0.9655172413793104,0.42885933091495365
0.04982620406443273,0.9655797101449275,0.4296654574768239
0.04971236855204357,0.9656419529837251,0.43047158403869407
0.04958569389812735,0.9657039711191335,0.4312777106005643
0.04912697319612487,0.9657657657657658,0.4320838371624345
0.04871829861506058,0.9658273381294964,0.4328899637243047
0.0486454061016221,0.9640933572710951,0.4328899637243047
0.04858990543085944,0.96415770609319,0.43369609028617495
0.04793589083480734,0.964189794091316,0.43409915356711004
0.04778623063199383,0.9642537980339589,0.4349052801289803
0.04769011186083758,0.9643175735950045,0.43571140669085046
0.04733832838737276,0.9643811219946572,0.4365175332527207
0.04668258231125239,0.9644444444444444,0.43732365981459087
0.04666526599771438,0.9645075421472937,0.4381297863764611
0.046172297901034824,0.9645704162976085,0.43893591293833134
0.04606552704026533,0.964633068081344,0.4397420395002015
0.045982254860131494,0.9646954986760812,0.44054816606207176
0.04580397247163128,0.9647577092511013,0.44135429262394194
0.04572529325608686,0.9648197009674582,0.44216041918581217
0.04532411860601086,0.9648814749780509,0.4429665457476824
0.04526366971916615,0.964943032427695,0.4437726723095526
0.04525979289276054,0.9650043744531933,0.4445787988714228
0.04524098582214744,0.9650655021834061,0.445384925433293
0.04502970756832704,0.96512641673932,0.44619105199516323
0.04492241447608766,0.9651871192341166,0.44699717855703347
0.04444519790189889,0.9652476107732406,0.44780330511890365
0.04443346442981567,0.9653078924544666,0.4486094316807739
0.04442798689663772,0.9653679653679653,0.4494155582426441
0.04432456704390917,0.9645635263612792,0.4498186215235792
0.0442333564503993,0.9646246764452114,0.4506247480854494
0.04394625696199289,0.9646856158484065,0.4514308746473196
0.0438149636470432,0.9647463456577816,0.45223700120918986
0.043732076292732534,0.9648068669527897,0.45304312777106004
0.043630899403786186,0.9648671808054842,0.4538492543329303
0.043439069626010116,0.9648972602739726,0.45425231761386536
0.043309423053843304,0.964957264957265,0.4550584441757356
0.04308135486786449,0.9650170648464164,0.4558645707376058
0.04306086482768272,0.965076660988075,0.456670697299476
0.0419139680117008,0.9651360544217688,0.45747682386134625
0.04187184966810125,0.965195246179966,0.45828295042321643
0.04178470043009295,0.9652542372881356,0.45908907698508666
0.040784417076563634,0.9653130287648054,0.4598952035469569
0.040694023275255814,0.9653716216216216,0.4607013301088271
0.04045349930740617,0.9654300168634065,0.4615074566706973
0.04023041016931178,0.9654882154882155,0.4623135832325675
0.039850297523495254,0.965546218487395,0.46311970979443773
0.039377967435150936,0.9656040268456376,0.46392583635630796
0.03936876680097732,0.9639865996649917,0.46392583635630796
0.03835466913007421,0.9640468227424749,0.46473196291817814
0.0375267633945988,0.9641068447412354,0.4655380894800484
0.03713710188738225,0.9641666666666666,0.46634421604191856
0.03656009319773155,0.9642262895174709,0.4671503426037888
0.03542071608601143,0.9642857142857143,0.46795646916565903
0.034900713528412876,0.9626865671641791,0.46795646916565903
0.03360057902384368,0.9627483443708609,0.4687625957275292
0.03323567263629536,0.9628099173553719,0.46956872228939944
0.033053753585734744,0.9628712871287128,0.4703748488512696
0.03301703350680102,0.9629324546952224,0.47118097541313986
0.033003416579652216,0.9629934210526315,0.4719871019750101
0.03262699260627626,0.9630541871921182,0.4727932285368803
0.032606700105339566,0.9631147540983607,0.4735993550987505
0.03249537353630626,0.9631751227495908,0.47440548166062074
0.032171591996147025,0.9632352941176471,0.4752116082224909
0.03113328398609879,0.9632952691680261,0.47601773478436116
0.03039443687832709,0.9633550488599348,0.47682386134623134
0.0292675369908071,0.9634146341463414,0.47762998790810157
0.028700639726801876,0.9626623376623377,0.47803305118903666
0.027889134339705444,0.9627228525121556,0.4788391777509069
0.02737539932981648,0.9627831715210357,0.47964530431277713
0.026699790901091223,0.962843295638126,0.4804514308746473
0.025986882802488825,0.9629032258064516,0.48125755743651755
0.025460538759222454,0.9629629629629629,0.4820636839983877
0.024431461335332454,0.9630225080385852,0.48286981056025796
0.02441614400372508,0.9630818619582665,0.4836759371221282
0.02433599058991653,0.9631410256410257,0.4844820636839984
0.024279012862905174,0.9631705364291433,0.4848851269649335
0.02231969071076204,0.9632294164668266,0.4856912535268037
0.02107494061172937,0.9632881085395052,0.48649738008867394
0.020632968245111197,0.9633466135458167,0.4873035066505441
0.020479289049240783,0.9634049323786794,0.48810963321241435
0.018675153423328563,0.9634630659253376,0.4889157597742846
0.018407162560378547,0.9635210150674068,0.48972188633615477
0.015796420345816076,0.9635787806809184,0.490528012898025
0.01464070813394166,0.9636363636363636,0.4913341394598952
0.008583869622584017,0.9636937647987371,0.4921402660217654
0.0,0.9616279069767442,1.0
